meeting_key,session_key,driver_number,date,rpm,speed,n_gear,throttle,drs,brake
1240,9558,55,2024-07-07T13:50:46.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:47.136000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:47.296000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:47.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:47.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:48.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:48.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:48.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:48.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:49.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:49.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:49.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:49.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:50.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:50.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:50.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:50.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:51.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:51.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:51.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:51.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:52.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:52.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:52.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:52.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:53.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:53.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:53.736000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:53.896000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:54.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:54.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:54.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:55.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:55.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:55.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:55.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:56.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:56.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:56.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:56.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:57.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:57.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:57.937000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:58.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:58.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:58.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:58.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:59.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:59.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:50:59.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:00.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:00.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:00.576000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:00.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:01.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:01.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:01.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:01.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:01.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:02.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:02.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:02.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:02.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:03.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:03.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:03.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:04.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:04.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:04.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:04.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:05.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:05.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:05.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:05.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:06.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:06.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:06.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:06.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:07.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:07.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:07.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:08.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:08.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:08.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:08.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:09.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:09.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:09.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:09.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:10.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:10.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:10.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:10.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:11.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:11.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:11.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:11.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:12.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:12.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:12.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:12.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:12.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:13.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:13.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:13.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:13.937000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:14.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:14.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:14.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:15.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:15.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:15.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:15.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:16.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:16.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:16.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:17.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:17.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:17.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:18.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:18.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:18.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:18.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:18.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:19.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:19.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:19.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:20.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:20.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:20.458000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:20.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:21.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:21.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:21.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:21.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:22.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:22.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:22.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:22.937000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:23.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:23.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:23.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:23.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:24.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:24.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:24.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:24.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:25.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:25.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:25.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:25.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:25.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:26.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:26.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:26.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:26.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:27.218000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:27.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:27.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:27.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:28.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:28.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:28.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:28.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:28.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:29.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:29.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:29.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:30.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:30.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:30.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:30.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:30.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:31.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:31.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:31.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:31.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:32.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:32.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:32.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:33.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:33.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:33.818000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:34.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:34.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:35.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:35.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:35.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:35.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:36.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:36.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:36.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:36.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:37.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:37.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:37.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:38.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:38.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:38.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:38.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:39.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:39.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:39.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:39.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:39.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:40.138000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:40.498000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:40.698000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:40.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:41.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:41.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:41.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:42.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:42.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:42.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:42.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:43.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:43.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:43.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:43.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:43.857000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:44.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:44.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:44.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:45.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:45.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:45.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:45.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:46.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:46.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:46.738000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:47.018000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:47.218000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:47.458000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:47.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:48.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:48.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:48.497000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:48.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:48.937000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:49.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:49.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:49.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:49.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:50.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:50.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:50.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:50.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:51.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:51.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:51.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:51.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:51.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:52.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:52.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:52.657000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:52.857000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:53.137000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:53.378000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:53.738000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:54.058000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:54.417000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:54.657000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:54.817000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:55.057000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:55.497000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:55.737000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:56.057000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:56.337000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:56.697000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:56.937000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:57.177000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:57.377000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:57.657000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:58.057000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:58.217000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:58.417000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:58.617000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:58.897000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:51:59.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:59.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:51:59.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:00.138000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:00.378000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:00.578000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:00.938000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:01.177000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:01.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:01.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:02.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:02.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:02.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:02.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:03.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:03.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:03.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:04.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:04.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:04.617000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:04.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:05.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:05.297000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:05.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:05.737000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:06.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:06.417000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:52:06.658000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:52:06.858000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:07.138000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:07.298000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:07.538000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:07.698000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:08.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:08.337000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:52:08.537000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:52:08.697000+00:00,0,0,0,0,1,100
1240,9558,55,2024-07-07T13:52:09.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:09.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:09.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:10.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:10.217000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:10.457000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:10.777000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:10.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:11.337000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:11.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:11.897000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:12.097000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:12.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:12.417000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:12.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:12.977000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:13.178000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:13.418000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:13.778000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:13.978000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:14.138000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:14.378000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:14.537000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:14.817000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:15.137000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:15.657000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:16.017000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:16.377000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:16.697000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:17.057000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:17.257000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:17.577000+00:00,0,0,0,0,1,0
1240,9558,55,2024-07-07T13:52:17.897000+00:00,0,0,0,0,1,0
